All Time Rank,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,AirPlay Spins,Deezer Playlist Reach,Pandora Streams,Pandora Track Stations,Shazam Counts,Spotify Streams is NaN,Spotify Playlist Count is NaN,Spotify Playlist Reach is NaN,YouTube Views is NaN,YouTube Likes is NaN,TikTok Posts is NaN,TikTok Likes is NaN,TikTok Views is NaN,YouTube Playlist Reach is NaN,AirPlay Spins is NaN,Deezer Playlist Reach is NaN,Pandora Streams is NaN,Pandora Track Stations is NaN,Shazam Counts is NaN,Track Score,Spotify Popularity,Apple Music Playlist Count,Deezer Playlist Count,Amazon Playlist Count,Spotify Popularity is NaN,Apple Music Playlist Count is NaN,Deezer Playlist Count is NaN,Amazon Playlist Count is NaN
3273,30361093.0,6140.0,1321340.0,30346457.0,499318.0,1530302.0,159193521.0,1949963259.0,70002169.0,114.0,1294938.737745098,85667349.25558099,87876.96578631453,250538.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,24.0,52.0,16.0,32.31095406360424,4.0,0,0,1,0
3285,84131713.0,9659.0,7789551.0,46945484.0,239851.0,229.0,1550.0,28600.0,76010877.0,3267.0,3588081.0,145825.0,101.0,154493.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,71.0,5.0,6.0,1.0,0,0,0,0
3283,786839663.0,128506.0,20744090.0,369178947.0,2899865.0,115366.0,15447249.0,108771380.0,52186744.0,17.0,35425.0,36174479.0,82435.0,763212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,70.0,37.0,14.0,8.0,0,0,0,0
3275,315581950.0,56373.0,8132909.0,200961304.0,1909013.0,203539.0,88373861.0,767313472.0,280284318.0,5092.0,62708.0,21095.0,87876.96578631453,346879.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.0,59.0,15.0,15.0,7.0,0,0,0,0
3276,312622847.0,59149.0,10135558.0,275292905.0,3116842.0,71000.0,18807302.0,190656582.0,1635575.0,403.0,121113.0,2822483.0,1630.0,515254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,66.0,19.0,7.0,6.0,0,0,0,0
3269,41059494.0,17144.0,2565553.0,76632734.0,573257.0,821200.0,62289548.0,1163210746.0,343960146.3082707,2210.0,6562.0,85667349.25558099,87876.96578631453,510815.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,24.0,40.0,4.0,1.0,25.348942172073343,0,0,0,1
3286,613120952.0,70633.0,25238321.0,1740143685.0,4862755.0,134831.0,27997984.0,266381642.0,268187596.0,19259.0,157490.0,105181711.0,88056.0,4595901.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,69.0,105.0,48.0,46.0,0,0,0,0
3280,402600493.0,78831.0,9948573.0,31685487.0,843639.0,1921469.0,308754044.0,2812434668.0,70368.0,55139.15675280351,62612.0,6114736.0,122858.0,3331270.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.0,60.0,41.0,8.0,2.0,0,0,0,0
3270,503915156.0,116054.0,26974343.0,395172100.0,4550650.0,172195.0,57781993.0,485983172.0,19024819.0,28138.0,106988.0,133226702.0,41440.0,5040350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,72.0,10.0,10.0,10.0,0,0,0,0
3278,191918763.0,17921.0,8023886.0,168330437.0,768931.0,51300.0,4813141.0,63785723.0,343960146.3082707,6.0,50523.0,25400655.0,3262.0,404205.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24.0,67.0,6.0,2.0,6.0,0,0,0,0
3282,328526298.0,14390.0,6681758.0,17047473.0,217601.0,93800.0,18344787.0,197098789.0,407.0,37.0,123064.0,85667349.25558099,87876.96578631453,2529148.692766592,0,0,0,0,0,0,0,0,0,0,0,1,1,1,24.0,63.50158061116965,24.0,6.0,25.348942172073343,1,0,0,1
3279,678928131.0,57167.0,19566520.0,775603021.0,5185313.0,272600.0,72091395.0,567535888.0,419111609.0,8828.0,254568.0,57268252.0,20138.0,2588672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,72.0,58.0,144.0,46.0,0,0,0,0
3287,474863499.0,33671.0,14288251.0,817844545.0,3801744.0,22342.0,1320930.0,21632035.0,149759944.0,6537.0,209963.0,60496578.0,8863.0,51229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,67.0,28.0,24.0,34.0,0,0,0,0
3306,359828344.0,77046.0,11168503.0,294072510.0,3184637.0,1311823.0,40532086.0,289928883.0,3159297.0,13007.0,37239.0,47722670.0,61724.0,2142565.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,56.0,29.0,21.0,4.0,0,0,0,0
3292,185448173.0,32140.0,17704359.0,64774453.0,486024.0,17536.0,2313721.0,19349275.0,5630.0,4148.0,381761.0,3645201.0,353.0,347852.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,66.0,18.0,5.0,19.0,0,0,0,0
3291,54065563.0,7779.0,9672092.0,6744201.0,72802.0,944307.6200758681,112637464.57127072,1161157789.8336556,89825480.0,7736.0,9108102.0,85667349.25558099,87876.96578631453,198646.0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,23.9,73.0,18.0,16.0,16.0,0,0,0,0
3297,139751220.0,18392.0,12791215.0,49641305.0,248150.0,944307.6200758681,112637464.57127072,1161157789.8336556,28619808.0,55139.15675280351,211845.0,85667349.25558099,87876.96578631453,235413.0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,23.9,20.0,14.0,13.0,25.348942172073343,0,0,0,1
3304,252681087.0,11425.0,9250560.0,99627762.0,516029.0,944307.6200758681,35520433.0,341258424.0,45212529.0,4037.0,1294938.737745098,85667349.25558099,87876.96578631453,163467.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,23.9,76.0,10.0,32.31095406360424,25.348942172073343,0,0,1,1
3300,94152948.0,9693.0,3944785.0,675223784.0,6031429.0,878600.0,51767552.0,848894091.0,156425286.0,323.0,1294938.737745098,14043.0,87876.96578631453,166731.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,23.9,56.0,7.0,32.31095406360424,8.0,0,0,1,0
3294,354889332.0,121632.0,12554800.0,143802247.0,1597342.0,32776.0,14487556.0,91865926.0,19727912.0,5126.0,47181.0,24480728.0,26981.0,881261.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,65.0,53.0,7.0,7.0,0,0,0,0
3298,3604452.0,787.0,624598.0,7474271.0,69482.0,839100.0,9769727.0,167597754.0,7275696.0,322.0,1294938.737745098,7910.0,32.0,216973.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.9,63.50158061116965,4.0,32.31095406360424,25.348942172073343,1,0,1,1
3288,447387314.7459327,1.0,63.0,307164348.0,603059.0,944307.6200758681,112637464.57127072,1161157789.8336556,26664062.0,7.0,1294938.737745098,85667349.25558099,87876.96578631453,2.0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,23.9,63.50158061116965,54.603119584055456,32.31095406360424,25.348942172073343,1,1,1,1
3290,322757243.0,60278.0,9152097.0,640816810.0,3577858.0,191433.0,28268064.0,215995105.0,4594525.0,1370.0,23543.0,18991444.0,10517.0,833830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,62.0,26.0,5.0,16.0,0,0,0,0
3303,447387314.7459327,8.0,55.0,230878707.0,1434387.0,944307.6200758681,112637464.57127072,1161157789.8336556,5869394.0,357.0,1294938.737745098,85667349.25558099,87876.96578631453,42191.0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,23.9,63.50158061116965,54.603119584055456,32.31095406360424,25.348942172073343,1,1,1,1
3295,43499127.0,2622.0,6350531.0,25364611.0,117410.0,944307.6200758681,112637464.57127072,1161157789.8336556,198024759.0,22672.0,3104127.0,19414.0,87876.96578631453,323924.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,23.9,16.0,13.0,5.0,14.0,0,0,0,0
3301,219619875.0,22109.0,8739702.0,99634133.0,478880.0,629683.0,71365682.0,513855630.0,343960146.3082707,1523.0,1294938.737745098,85667349.25558099,87876.96578631453,269368.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,23.9,69.0,4.0,32.31095406360424,25.348942172073343,0,0,1,1
3307,145323071.0,25526.0,11685238.0,3663144.0,87691.0,272260.0,104929528.0,725884052.0,24535.0,67.0,1294938.737745098,85667349.25558099,87876.96578631453,230133.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,23.9,73.0,10.0,32.31095406360424,25.348942172073343,0,0,1,1
3296,19485870.0,2963.0,10829291.0,8261042.0,139661.0,944307.6200758681,112637464.57127072,1161157789.8336556,85979923.0,37311.0,98287.0,3504611.0,728.0,330495.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.9,63.50158061116965,38.0,4.0,32.0,1,0,0,0
3310,657268053.0,85246.0,30225538.0,1022323850.0,6592447.0,1278026.0,307053317.0,2833651298.0,13674137.0,7945.0,1228654.0,24982305.0,20136.0,2529148.692766592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.9,74.0,62.0,39.0,62.0,0,0,0,0
3289,12875105.0,2081.0,11902188.0,1913446.0,61995.0,944307.6200758681,112637464.57127072,1161157789.8336556,27144919.0,112.0,394285.0,96725.0,87.0,19323.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.9,73.0,8.0,8.0,13.0,0,0,0,0
3311,21188649.0,3940.0,2622151.0,3560845.0,38522.0,7977.0,1643924.0,34908043.0,13637534.0,131214.0,68273.0,3379301.0,492.0,518264.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,53.0,22.0,14.0,13.0,0,0,0,0
3314,650003788.0,101864.0,28028039.0,81796283.0,973317.0,1827953.0,140205934.0,1556374953.0,228229299.0,2151.0,1362975.0,18664339.0,11955.0,2791949.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,66.0,119.0,71.0,18.0,0,0,0,0
3313,92384851.0,21304.0,1941527.0,170892300.0,978438.0,41600.0,33841573.0,326613325.0,343960146.3082707,194.0,33.0,85667349.25558099,87876.96578631453,1926994.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,23.9,59.0,9.0,1.0,25.348942172073343,0,0,0,1
3309,206311125.0,38601.0,7092659.0,452730002.0,3243360.0,944307.6200758681,112637464.57127072,1161157789.8336556,108084173.0,204.0,33769.0,85667349.25558099,87876.96578631453,266387.0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,23.9,62.0,10.0,5.0,8.0,0,0,0,0
3312,840041803.0,147478.0,46983313.0,219305472.0,2631856.0,479639.0,177285316.0,1133729550.0,38730.0,166006.0,154103.0,15118341.0,19027.0,5463138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,70.0,69.0,22.0,16.0,0,0,0,0
3299,261261513.0,22264.0,11996134.0,636887969.0,3145041.0,12708.0,11647515.0,85253285.0,49066773.0,996.0,12065.0,60854875.0,89227.0,271492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,62.0,28.0,2.0,8.0,0,0,0,0
3293,57146959.0,26832.0,6612892.0,10407451.0,123510.0,944307.6200758681,1083.0,16954.0,567550.0,5236.0,294513.0,1096378.0,165.0,276612.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.9,58.0,31.0,12.0,20.0,0,0,0,0
3308,9889717.0,1826.0,25270438.0,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,25.0,357335.0,346143.0,215.0,25938.0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,23.9,63.50158061116965,15.0,13.0,16.0,1,0,0,0
3305,86069322.0,17650.0,15787518.0,15451799.0,202322.0,27450.0,10266486.0,101213993.0,151406536.0,34979.0,32137.0,23037029.0,5746.0,287728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,60.0,25.0,4.0,69.0,0,0,0,0
3302,1285242562.0,216338.0,88471248.0,256379013.0,2156909.0,265724.0,129356785.0,1231170484.0,316.0,287903.0,1410983.0,283521080.0,769916.0,8551662.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,77.0,172.0,98.0,65.0,0,0,0,0
3328,11170433.0,2065.0,364180.0,35976070.0,1087118.0,944307.6200758681,5014.0,35066.0,343960146.3082707,3.0,34118.0,85667349.25558099,87876.96578631453,428081.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,23.8,61.0,11.0,2.0,25.348942172073343,0,0,0,1
3331,12044437.0,361.0,1194858.0,46011423.0,1888358.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,5.0,1294938.737745098,85667349.25558099,87876.96578631453,64035.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,23.8,63.50158061116965,54.603119584055456,32.31095406360424,8.0,1,1,1,0
3322,30160112.0,2429.0,15875714.0,22379808.0,224346.0,944307.6200758681,112637464.57127072,1161157789.8336556,24278649.0,2.0,103424.0,296277.0,53.0,34074.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.8,73.0,2.0,1.0,1.0,0,0,0,0
3321,21255642.0,3519.0,34773501.0,5828561.0,86906.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,1.0,32708.0,173780.0,826.0,125336.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,23.8,73.0,8.0,3.0,4.0,0,0,0,0
3338,7900402.0,4782.0,367497.0,146296974.0,819226.0,258850.0,16582173.0,215446483.0,306023843.0,12.0,1294938.737745098,85667349.25558099,87876.96578631453,998296.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,23.8,1.0,7.0,32.31095406360424,25.348942172073343,0,0,1,1
3339,12478109.0,1427.0,5707433.0,19304985.0,561923.0,944307.6200758681,112637464.57127072,1161157789.8336556,20753976.0,27143.0,331307.0,1028710.0,166.0,179749.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.8,63.50158061116965,19.0,8.0,2.0,1,0,0,0
3336,200302.0,12.0,597.0,57962118.0,45667.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,450.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,23.8,63.50158061116965,54.603119584055456,32.31095406360424,25.348942172073343,1,1,1,1
3320,312678365.0,67390.0,12125007.0,68518582.0,1252622.0,1540013.0,271840657.0,2130678972.0,60449.0,34306.0,34948.0,14695763.0,7615.0,2434937.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,56.0,44.0,22.0,12.0,0,0,0,0
3330,167840439.0,54445.0,11034203.0,25641544.0,341459.0,11619.0,6189301.0,52937881.0,1826933.0,24.0,1294938.737745098,17826325.0,2084.0,420954.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.8,64.0,6.0,32.31095406360424,25.348942172073343,0,0,1,1
3316,9327924.0,878.0,21394629.0,875363.0,15615.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,8050.0,1294938.737745098,4571242.0,391.0,41301.0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,23.8,72.0,14.0,32.31095406360424,30.0,0,0,1,0
3340,1535595924.0,236327.0,123654318.0,1266946594.0,7227133.0,14079.0,13327525.0,123440263.0,168343059.0,262819.0,2095700.0,85667349.25558099,87876.96578631453,166195.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,23.8,77.0,249.0,108.0,75.0,0,0,0,0
3323,404872050.0,55578.0,17796199.0,89852977.0,1063400.0,3688018.0,295279928.0,3235980364.0,4134052.0,970.0,139821.0,18176427.0,44010.0,2475830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,72.0,18.0,12.0,5.0,0,0,0,0
3318,168663071.0,184.0,114412.0,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,1875653.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,23.8,63.50158061116965,54.603119584055456,32.31095406360424,25.348942172073343,1,1,1,1
3326,106740885.0,16395.0,7898986.0,4758436.0,46227.0,1657.0,748350.0,12122087.0,5692276.0,48065.0,334708.0,26114309.0,1897.0,432706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,66.0,10.0,19.0,14.0,0,0,0,0
3315,5698784.0,846.0,15037150.0,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,221.0,2866896.0,85667349.25558099,87876.96578631453,11519.0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,23.8,67.0,21.0,6.0,36.0,0,0,0,0
3335,479276199.0,61386.0,12336155.0,228278348.0,3170402.0,97508.0,25648300.0,303099826.0,53842839.0,34379.0,592380.0,29045490.0,7860.0,1495399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,60.0,95.0,30.0,58.0,0,0,0,0
3317,773746724.0,52272.0,8515549.0,121852617.0,1286777.0,61790.0,18974621.0,123125094.0,3396.0,55139.15675280351,1294938.737745098,1199048660.0,714440.0,2529148.692766592,0,0,0,0,0,0,0,0,0,1,1,0,0,1,23.8,27.0,20.0,32.31095406360424,1.0,0,0,1,0
3327,173061521.0,18616.0,5085706.0,53668901.0,343308.0,143900.0,22419288.0,239225982.0,53205932.0,2.0,680.0,23293442.0,2938.0,604065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,67.0,11.0,2.0,2.0,0,0,0,0
3332,1598680.0,45.0,1624.0,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,55139.15675280351,1294938.737745098,153520210.0,28829.0,2529148.692766592,0,0,0,1,1,1,1,1,1,1,1,0,0,1,23.8,63.50158061116965,54.603119584055456,32.31095406360424,25.348942172073343,1,1,1,1
3329,300082779.0,103366.0,12996384.0,26665548.0,457381.0,35728.0,30439067.0,259653952.0,20581.0,634.0,3899.0,2857813.0,4005.0,427988.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,65.0,25.0,5.0,10.0,0,0,0,0
3325,597718233.0,172980.0,21596820.0,152225528.0,2379610.0,427031.0,256949531.0,1985146213.0,343960146.3082707,432.0,24591.0,6377646.0,15398.0,3504438.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.8,76.0,11.0,11.0,6.0,0,0,0,0
3333,142075177.0,43680.0,10012685.0,38137678.0,322681.0,71600.0,3411107.0,38844483.0,107261011.0,120200.0,772263.0,127324521.0,38794.0,1964096.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,58.0,81.0,24.0,52.0,0,0,0,0
3334,66067682.0,7457.0,9164334.0,7470172.0,52452.0,411.0,219581.0,2892289.0,343960146.3082707,141315.0,879876.0,35832045.0,2449.0,241991.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.8,65.0,24.0,5.0,12.0,0,0,0,0
3319,981323727.0,120261.0,29116272.0,87459823.0,548954.0,55663.0,50590230.0,371899059.0,1571205.0,38418.0,1105005.0,162612776.0,42457.0,13561186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,73.0,110.0,78.0,52.0,0,0,0,0
3337,9682984.0,3542.0,6763625.0,14270016.0,247623.0,944307.6200758681,112637464.57127072,1161157789.8336556,837599197.0,176.0,159423.0,4898992.0,867.0,96017.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,23.8,63.50158061116965,14.0,12.0,18.0,1,0,0,0
3324,809537829.0,72598.0,26362809.0,372025118.0,5569680.0,193998.0,65714726.0,449615555.0,205238924.0,4004.0,199614.0,54140317.0,23831.0,2626276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,71.0,60.0,24.0,15.0,0,0,0,0
3440,51035638.0,59390.8298013245,23346816.055212013,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,2529148.692766592,0,1,1,1,1,1,1,1,1,1,1,1,1,1,23.7,63.50158061116965,54.603119584055456,32.31095406360424,25.348942172073343,1,1,1,1
3364,1060667446.0,170.0,110712.0,402796728.9801957,2930048.625204201,1100000.0,42020635.0,381934707.0,343960146.3082707,259442.0,158029.0,214049080.0,134289.0,3466968.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,23.7,15.0,124.0,49.0,6.0,0,0,0,0
3358,285568439.0,67189.0,16107840.0,161956855.0,3891055.0,312854.0,290498191.0,1818254854.0,4255620.0,781.0,5068.0,3182107.0,8075.0,2220692.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,65.0,13.0,2.0,25.348942172073343,0,0,0,1
3362,94677649.0,9726.0,5274940.0,380478131.0,958443.0,28439.0,2397842.0,39716201.0,37578282.0,3860.0,4460.0,13220770.0,2256.0,405976.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,58.0,8.0,1.0,9.0,0,0,0,0
3359,18919068.0,4186.0,20278718.0,1025503.0,18910.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,2928.0,2030635.0,340402.0,128.0,73614.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,23.7,74.0,24.0,28.0,107.0,0,0,0,0
3351,64851689.0,10684.0,6385271.0,26844412.0,215475.0,56800.0,9759230.0,127114832.0,5768557.0,125036.0,226409.0,27917367.0,3645.0,1254913.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,57.0,52.0,14.0,26.0,0,0,0,0
3363,85785871.0,28868.0,3335711.0,12121852.0,157411.0,813.0,171609.0,2095787.0,343960146.3082707,172982.0,45439.0,23149476.0,2410.0,1018403.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.7,60.0,9.0,5.0,16.0,0,0,0,0
3347,426104353.0,47827.0,17515452.0,1075650402.0,4140985.0,7160.0,2166168.0,19811260.0,169913135.0,2239.0,100201.0,60221325.0,16680.0,1316950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,68.0,50.0,16.0,20.0,0,0,0,0
3360,56695409.0,4559.0,4098516.0,63800824.0,219647.0,944307.6200758681,112637464.57127072,1161157789.8336556,289637676.0,1643.0,1581911.0,85667349.25558099,87876.96578631453,239217.0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,23.7,68.0,3.0,2.0,25.348942172073343,0,0,0,1
3343,70418045.0,19968.0,17088080.0,39812848.0,590392.0,292327.0,95802273.0,767711351.0,82291.0,6994.0,45507.0,18424276.0,9562.0,519634.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,60.0,13.0,4.0,25.348942172073343,0,0,0,1
3354,571538542.0,59626.0,15052991.0,798537539.0,5042041.0,25893.0,15112958.0,68206300.0,195190281.0,84986.0,173715.0,58782918.0,33474.0,8340225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,64.0,100.0,48.0,24.0,0,0,0,0
3345,461495506.0,64344.0,35844454.0,183828202.0,2212191.0,224600.0,65566122.0,574322224.0,8907151.0,231033.0,659475.0,20459070.0,7837.0,4121636.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,63.0,150.0,51.0,37.0,0,0,0,0
3355,4177077.0,267.0,3686411.0,10927692.0,75044.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,696.0,1567756.0,101.0,87876.96578631453,53530.0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,23.7,63.0,3.0,2.0,25.348942172073343,0,0,0,1
3346,2174022106.0,326294.0,118562432.0,183968852.0,1687112.0,95566.0,41707356.0,294739225.0,3411865.0,210197.0,1001045.0,782100080.0,350688.0,8538303.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,81.0,293.0,117.0,51.0,0,0,0,0
3348,1194124781.0,235618.0,114628125.0,810297837.0,4900990.0,1041808.0,255818121.0,1795501997.0,1078272185.0,74370.0,595457.0,483978772.0,318408.0,6254052.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,78.0,164.0,54.0,52.0,0,0,0,0
3342,459923962.0,28314.0,17354782.0,603350721.0,14962059.0,358089.0,106610222.0,535835122.0,128964343.0,1.0,255382.0,2581189.0,10811.0,1357648.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,64.0,23.0,9.0,8.0,0,0,0,0
3352,210513394.0,16039.0,9403249.0,270821476.0,4018096.0,168012.0,137124191.0,797795448.0,200554634.0,2036.0,41405.0,830831.0,761.0,432666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,67.0,11.0,5.0,16.0,0,0,0,0
3361,320296093.0,42685.0,19725874.0,27153913.0,493000.0,5300.0,4801108.0,38533990.0,343960146.3082707,1032.0,284750.0,1803985.0,1625.0,343605.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.7,76.0,14.0,17.0,2.0,0,0,0,0
3349,1315948.0,67.0,879894.0,19302655.0,252094.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,7198.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,23.7,60.0,54.603119584055456,32.31095406360424,3.0,0,1,1,0
3344,1431126152.0,79665.0,12101555.0,192872269.0,1066231.0,52477.0,533633.0,1195592.0,343960146.3082707,39051.0,32298.0,522661125.0,1107079.0,8841027.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.7,65.0,26.0,4.0,25.348942172073343,0,0,0,1
3357,22148259.0,2293.0,380137.0,772008576.0,3498265.0,2543.0,40007.0,477115.0,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,71475.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,23.7,56.0,54.603119584055456,32.31095406360424,25.348942172073343,0,1,1,1
3341,52754470.0,6540.0,6242659.0,70458259.0,761575.0,944307.6200758681,143.0,2495.0,582924880.0,33.0,335654.0,267.0,87876.96578631453,98302.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23.7,63.50158061116965,1.0,11.0,9.0,1,0,0,0
3356,902103.0,800.0,74253.0,402796728.9801957,2930048.625204201,6100000.0,3607884570.0,33359398879.0,343960146.3082707,9.0,1294938.737745098,14108.0,87876.96578631453,2529148.692766592,0,0,0,1,1,0,0,0,1,0,1,0,1,1,23.7,63.50158061116965,54.603119584055456,32.31095406360424,25.348942172073343,1,1,1,1
3350,362756358.0,123477.0,16148100.0,28737121.0,359092.0,125196.0,39650616.0,374299600.0,343960146.3082707,1160.0,1227.0,21129445.0,7524.0,579324.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.7,72.0,13.0,4.0,7.0,0,0,0,0
3353,141236846.0,15605.0,2248819.0,167722502.0,502467.0,47407.0,2261769.0,60945277.0,7986595.0,7925.0,1566667.0,85667349.25558099,87876.96578631453,275879.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,23.7,65.0,7.0,1.0,25.348942172073343,0,0,0,1
3366,90921914.0,34656.0,5338264.0,4568866.0,49813.0,1115.0,253737.0,1606512.0,343960146.3082707,162.0,1435.0,215446.0,247.0,81523.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.6,64.0,3.0,3.0,10.0,0,0,0,0
3365,442941122.0,37463.0,7860589.0,885861488.0,8213650.0,477246.0,138993009.0,995480226.0,50891052.0,2538.0,33570.0,85667349.25558099,87876.96578631453,702566.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,23.6,67.0,21.0,2.0,25.348942172073343,0,0,0,1
